sale_id,date,customer_id,dog_name,service,price_mxn,payment_method,employee_id,notes,is_churned
DD-009737,2024-05-07,C-144,Rex,Hotel,500.0,Efectivo,EMP-01,,0
DD-009489,2024-05-07,C-015,Panda,Hotel,520.0,Efectivo,EMP-08,primera visita,1
DD-009535,2024-05-07,C-043,Luna,Guardería,200.0,Tarjeta,EMP-02,pago pendiente,1
DD-009708,2024-05-07,C-131,Sultan,Corte,360.0,Transferencia,EMP-07,,0
DD-009821,2024-05-07,C-187,Simba,Baño,210.0,Tarjeta,EMP-03,cliente VIP,0
DD-009643,2024-05-07,C-097,Bella,Hotel,380.0,Tarjeta,EMP-04,cliente VIP,0
DD-009837,2024-05-07,C-195,Rocky,Hotel,500.0,Efectivo,EMP-04,alérgico a champú,0
DD-009787,2024-05-07,C-169,Gordo,Adiestramiento,560.0,Tarjeta,EMP-01,cliente frecuente,0
DD-010041,2024-05-07,C-293,Blanca,Baño,440.0,Transferencia,EMP-03,,0
DD-009967,2024-05-08,C-258,Lola,Guardería,160.0,Tarjeta,EMP-07,,0
DD-009976,2024-05-08,C-263,Nena,Guardería,160.0,Tarjeta,EMP-06,descuento aplicado,0
DD-009871,2024-05-08,C-213,Pancho,Corte,260.0,Tarjeta,EMP-06,cliente VIP,0
DD-009890,2024-05-08,C-220,Sammy,Corte,270.0,Tarjeta,EMP-03,,0
DD-009634,2024-05-08,C-091,Kira,Baño,370.0,Tarjeta,EMP-07,,0
DD-009972,2024-05-08,C-260,Bonita,Guardería,180.0,Efectivo,EMP-07,requiere cita previa,0
DD-009956,2024-05-08,C-251,Blanca,Baño,420.0,Transferencia,EMP-04,pago pendiente,0
DD-009989,2024-05-08,C-270,Luna,Baño,230.0,Efectivo,EMP-08,pago pendiente,0
DD-009640,2024-05-08,C-094,Bear,Baño,430.0,Tarjeta,EMP-08,descuento aplicado,0
DD-009954,2024-05-08,C-250,Pepa,Guardería,160.0,Efectivo,EMP-05,primera visita,0
DD-009691,2024-05-08,C-125,Tigrillo,Baño,380.0,Transferencia,EMP-07,propina incluida,0
DD-009947,2024-05-08,C-248,Thor,Guardería,160.0,Efectivo,EMP-02,cliente frecuente,0
DD-009664,2024-05-08,C-109,Lobo,Hotel,450.0,Tarjeta,EMP-03,,0
DD-009899,2024-05-08,C-226,Chispa,Baño,360.0,Efectivo,EMP-02,,0
DD-009762,2024-05-08,C-159,Sultan,Guardería,180.0,Efectivo,EMP-08,primera visita,0
DD-009471,2024-05-08,C-007,Tito,Guardería,220.0,Transferencia,EMP-03,,1
DD-009906,2024-05-08,C-230,Chico,Guardería,180.0,Efectivo,EMP-05,pago pendiente,0
DD-009581,2024-05-08,C-062,Zeus,Hotel,440.0,Tarjeta,EMP-01,,1
DD-009735,2024-05-08,C-144,Rex,Corte,280.0,Tarjeta,EMP-06,traer vacunas,0
DD-009463,2024-05-08,C-004,Paloma,Baño,300.0,Efectivo,EMP-03,requiere cita previa,1
DD-009766,2024-05-08,C-161,Chispa,Guardería,180.0,Tarjeta,EMP-06,,0
DD-009894,2024-05-08,C-224,Zeus,Hotel,480.0,Efectivo,EMP-08,,0
DD-009781,2024-05-08,C-166,Boby,Hotel,520.0,Efectivo,EMP-03,cliente VIP,0
DD-009564,2024-05-08,C-056,Bonita,Hotel,540.0,Tarjeta,EMP-04,,1
DD-009738,2024-05-09,C-144,Rex,Guardería,240.0,Efectivo,EMP-07,,0
DD-009910,2024-05-09,C-231,Fifi,Guardería,240.0,Transferencia,EMP-01,descuento aplicado,0
DD-009869,2024-05-09,C-213,Pancho,Baño,290.0,Efectivo,EMP-08,,0
DD-009696,2024-05-09,C-127,Beto,Guardería,180.0,Efectivo,EMP-08,,0
DD-009959,2024-05-09,C-252,Kira,Guardería,220.0,Tarjeta,EMP-01,propina incluida,0
DD-009961,2024-05-09,C-253,Luna,Baño,360.0,Efectivo,EMP-01,traer vacunas,0
DD-009578,2024-05-09,C-061,Toby,Guardería,250.0,Efectivo,EMP-02,requiere cita previa,1
DD-010048,2024-05-09,C-296,Duke,Guardería,220.0,Efectivo,EMP-02,,0
DD-009462,2024-05-09,C-003,Bella,Baño,330.0,Tarjeta,EMP-01,propina incluida,1
DD-010079,2024-05-09,C-313,Nala,Guardería,230.0,Efectivo,EMP-06,,0
DD-010061,2024-05-09,C-304,Buddy,Guardería,180.0,Efectivo,EMP-06,,0
DD-009985,2024-05-09,C-268,Nala,Corte,450.0,Tarjeta,EMP-06,perro agresivo,0
DD-009828,2024-05-09,C-191,Sammy,Guardería,190.0,Efectivo,EMP-04,traer vacunas,0
DD-009740,2024-05-09,C-146,Ringo,Baño,380.0,Transferencia,EMP-05,traer vacunas,0
DD-009500,2024-05-09,C-019,Canela,Baño,380.0,Transferencia,EMP-03,requiere cita previa,1
DD-009620,2024-05-09,C-081,Luna,Guardería,220.0,Tarjeta,EMP-03,propina incluida,0
DD-009876,2024-05-09,C-214,Gordo,Guardería,240.0,Efectivo,EMP-08,,0
DD-009943,2024-05-09,C-246,Luna,Baño,300.0,Tarjeta,EMP-04,primera visita,0
DD-009918,2024-05-09,C-235,Blanca,Baño,410.0,Transferencia,EMP-06,,0
DD-009721,2024-05-09,C-137,Sasha,Guardería,180.0,Tarjeta,EMP-08,propina incluida,0
DD-009580,2024-05-10,C-062,Zeus,Guardería,200.0,Efectivo,EMP-07,traer vacunas,1
DD-009527,2024-05-10,C-034,Gus,Baño,270.0,Tarjeta,EMP-07,,1
DD-009854,2024-05-10,C-206,Simba,Adiestramiento,610.0,Efectivo,EMP-06,primera visita,0
DD-009905,2024-05-10,C-230,Chico,Adiestramiento,650.0,Tarjeta,EMP-05,,0
DD-009514,2024-05-10,C-027,Zeus,Corte,310.0,Tarjeta,EMP-04,,1
DD-010056,2024-05-10,C-300,Manchas,Corte,480.0,Efectivo,EMP-02,descuento aplicado,0
DD-009977,2024-05-10,C-265,Duke,Guardería,200.0,Transferencia,EMP-06,cliente VIP,0
DD-009618,2024-05-10,C-080,Luna,Baño,370.0,Transferencia,EMP-05,,1
DD-010043,2024-05-10,C-294,Rex,Guardería,200.0,Efectivo,EMP-07,pago pendiente,0
DD-009537,2024-05-10,C-044,Tigrillo,Guardería,240.0,Tarjeta,EMP-06,,1
DD-009940,2024-05-10,C-244,Coco,Hotel,430.0,Efectivo,EMP-07,,0
DD-009508,2024-05-10,C-022,Sammy,Hotel,380.0,Tarjeta,EMP-02,,1
DD-009925,2024-05-10,C-238,Max,Guardería,160.0,Efectivo,EMP-03,,0
DD-009930,2024-05-10,C-242,Sammy,Guardería,250.0,Tarjeta,EMP-07,propina incluida,0
DD-009745,2024-05-11,C-149,Toby,Guardería,210.0,Transferencia,EMP-02,propina incluida,0
DD-009934,2024-05-11,C-243,Maya,Guardería,160.0,Tarjeta,EMP-06,propina incluida,0
DD-010083,2024-05-11,C-314,Blanca,Hotel,370.0,Tarjeta,EMP-04,,0
DD-009749,2024-05-11,C-152,Rex,Guardería,220.0,Efectivo,EMP-05,,0
DD-009521,2024-05-11,C-032,Tito,Baño,440.0,Efectivo,EMP-08,,1
DD-009946,2024-05-11,C-248,Thor,Hotel,400.0,Efectivo,EMP-05,pago pendiente,0
DD-009756,2024-05-11,C-156,Beto,Guardería,200.0,Efectivo,EMP-04,,0
DD-009573,2024-05-11,C-059,Pepa,Guardería,220.0,Tarjeta,EMP-04,perro agresivo,1
DD-009515,2024-05-11,C-028,Princesa,Hotel,380.0,Tarjeta,EMP-07,cliente frecuente,1
DD-009653,2024-05-11,C-105,Tito,Guardería,220.0,Efectivo,EMP-02,,0
DD-009818,2024-05-11,C-186,Frida,Guardería,170.0,Tarjeta,EMP-01,cliente frecuente,0
DD-009627,2024-05-11,C-085,Beto,Guardería,240.0,Efectivo,EMP-08,descuento aplicado,0
DD-010033,2024-05-11,C-288,Boby,Baño,410.0,Efectivo,EMP-08,,0
DD-009974,2024-05-11,C-261,Sultan,Guardería,200.0,Efectivo,EMP-01,pago pendiente,0
DD-009594,2024-05-11,C-068,Lola,Guardería,210.0,Tarjeta,EMP-02,,1
DD-009559,2024-05-11,C-053,Buddy,Corte,390.0,Transferencia,EMP-07,,1
DD-010023,2024-05-11,C-285,Daisy,Guardería,210.0,Transferencia,EMP-02,descuento aplicado,0
DD-009576,2024-05-11,C-060,Lobo,Baño,200.0,Transferencia,EMP-07,,1
DD-009835,2024-05-11,C-194,Nina,Hotel,580.0,Tarjeta,EMP-02,,0
DD-009585,2024-05-12,C-064,Bella,Guardería,240.0,Tarjeta,EMP-07,,1
DD-009697,2024-05-12,C-128,Chico,Baño,300.0,Tarjeta,EMP-08,,0
DD-010092,2024-05-12,C-319,Princesa,Guardería,170.0,Efectivo,EMP-08,,0
DD-010064,2024-05-12,C-305,Paloma,Guardería,230.0,Efectivo,EMP-04,alérgico a champú,0
DD-009635,2024-05-12,C-091,Kira,Baño,290.0,Transferencia,EMP-06,cliente VIP,0
DD-009709,2024-05-12,C-131,Sultan,Hotel,370.0,Tarjeta,EMP-06,,0
DD-009846,2024-05-12,C-201,Rosa,Guardería,150.0,Efectivo,EMP-03,descuento aplicado,0
DD-010014,2024-05-12,C-282,Rosa,Hotel,570.0,Tarjeta,EMP-07,,0
DD-009579,2024-05-12,C-062,Zeus,Baño,450.0,Efectivo,EMP-03,,1
DD-009725,2024-05-12,C-139,Panda,Corte,300.0,Efectivo,EMP-03,,0
DD-009642,2024-05-12,C-096,Chato,Guardería,190.0,Tarjeta,EMP-07,,0
DD-009605,2024-05-12,C-074,Fifi,Guardería,160.0,Tarjeta,EMP-04,cliente frecuente,1
DD-009750,2024-05-12,C-152,Rex,Hotel,540.0,Tarjeta,EMP-03,cliente frecuente,0
DD-009711,2024-05-12,C-132,Blanca,Corte,480.0,Tarjeta,EMP-03,alérgico a champú,0
DD-009978,2024-05-12,C-265,Duke,Baño,350.0,Efectivo,EMP-04,,0
DD-009529,2024-05-12,C-035,Pancho,Guardería,180.0,Efectivo,EMP-04,,1
DD-009689,2024-05-12,C-124,Manchas,Guardería,170.0,Efectivo,EMP-08,primera visita,0
DD-009665,2024-05-12,C-111,Thor,Guardería,160.0,Transferencia,EMP-06,primera visita,0
DD-010017,2024-05-12,C-283,Princesa,Baño,270.0,Efectivo,EMP-03,descuento aplicado,0
DD-009666,2024-05-12,C-111,Thor,Guardería,190.0,Efectivo,EMP-04,cliente frecuente,0
DD-010044,2024-05-13,C-295,Chico,Guardería,220.0,Tarjeta,EMP-08,,0
DD-009759,2024-05-13,C-158,Negro,Corte,460.0,Efectivo,EMP-07,alérgico a champú,0
DD-009476,2024-05-13,C-010,Maya,Baño,230.0,Tarjeta,EMP-02,,1
DD-009480,2024-05-13,C-011,Daisy,Baño,220.0,Tarjeta,EMP-05,requiere cita previa,1
DD-009841,2024-05-13,C-196,Nina,Guardería,240.0,Transferencia,EMP-01,alérgico a champú,0
DD-009560,2024-05-13,C-054,Mia,Baño,400.0,Efectivo,EMP-05,,1
DD-010011,2024-05-13,C-278,Estrella,Corte,390.0,Tarjeta,EMP-04,pago pendiente,0
DD-009865,2024-05-13,C-210,Max,Baño,220.0,Transferencia,EMP-03,perro agresivo,0
DD-009723,2024-05-13,C-138,Bear,Guardería,180.0,Efectivo,EMP-04,,0
DD-009801,2024-05-13,C-178,Coco,Baño,350.0,Transferencia,EMP-05,,0
DD-009987,2024-05-13,C-269,Maya,Corte,330.0,Transferencia,EMP-07,perro agresivo,0
DD-009834,2024-05-13,C-194,Nina,Hotel,470.0,Tarjeta,EMP-05,,0
DD-009724,2024-05-13,C-138,Bear,Guardería,160.0,Efectivo,EMP-01,,0
DD-009704,2024-05-13,C-131,Sultan,Guardería,220.0,Tarjeta,EMP-02,,0
DD-009962,2024-05-13,C-253,Luna,Baño,250.0,Tarjeta,EMP-02,,0
DD-009575,2024-05-13,C-060,Lobo,Baño,200.0,Tarjeta,EMP-07,,1
DD-010005,2024-05-14,C-276,Charlie,Guardería,200.0,Efectivo,EMP-02,propina incluida,0
DD-009771,2024-05-14,C-163,Rocky,Guardería,220.0,Efectivo,EMP-06,,0
DD-009933,2024-05-14,C-243,Maya,Hotel,370.0,Efectivo,EMP-05,,0
DD-009621,2024-05-14,C-081,Luna,Baño,340.0,Tarjeta,EMP-07,,0
DD-009548,2024-05-14,C-048,Buddy,Guardería,240.0,Tarjeta,EMP-03,perro agresivo,1
DD-009859,2024-05-14,C-207,Ringo,Adiestramiento,690.0,Tarjeta,EMP-07,perro agresivo,0
DD-010089,2024-05-14,C-317,Beto,Hotel,570.0,Tarjeta,EMP-03,,0
DD-009973,2024-05-14,C-261,Sultan,Baño,360.0,Tarjeta,EMP-04,descuento aplicado,0
DD-009609,2024-05-14,C-077,Kira,Baño,400.0,Efectivo,EMP-02,requiere cita previa,1
DD-009641,2024-05-14,C-095,Nala,Guardería,240.0,Efectivo,EMP-08,,0
DD-009644,2024-05-14,C-097,Bella,Baño,300.0,Efectivo,EMP-06,alérgico a champú,0
DD-010070,2024-05-14,C-309,Boby,Corte,250.0,Tarjeta,EMP-08,perro agresivo,0
DD-009679,2024-05-14,C-121,Duke,Hotel,530.0,Efectivo,EMP-03,,0
DD-009499,2024-05-14,C-018,Toby,Guardería,230.0,Tarjeta,EMP-01,,1
DD-009830,2024-05-14,C-192,Sammy,Hotel,400.0,Efectivo,EMP-07,cliente VIP,0
DD-009464,2024-05-14,C-004,Paloma,Baño,360.0,Transferencia,EMP-04,requiere cita previa,1
DD-010060,2024-05-14,C-302,Fifi,Baño,430.0,Tarjeta,EMP-01,,0
DD-009909,2024-05-14,C-231,Fifi,Guardería,180.0,Tarjeta,EMP-06,perro agresivo,0
DD-010028,2024-05-14,C-287,Maya,Corte,360.0,Efectivo,EMP-05,alérgico a champú,0
DD-009856,2024-05-14,C-207,Ringo,Baño,350.0,Tarjeta,EMP-06,,0
DD-009849,2024-05-14,C-203,Princesa,Guardería,210.0,Efectivo,EMP-08,cliente frecuente,0
DD-009966,2024-05-14,C-256,Chato,Hotel,530.0,Tarjeta,EMP-05,,0
DD-009512,2024-05-15,C-025,Lola,Corte,320.0,Tarjeta,EMP-03,,1
DD-009868,2024-05-15,C-212,Negro,Guardería,240.0,Tarjeta,EMP-07,traer vacunas,0
DD-009840,2024-05-15,C-196,Nina,Guardería,240.0,Efectivo,EMP-01,cliente frecuente,0
DD-009829,2024-05-15,C-192,Sammy,Guardería,160.0,Tarjeta,EMP-08,cliente VIP,0
DD-009558,2024-05-15,C-053,Buddy,Guardería,160.0,Tarjeta,EMP-02,,1
DD-010027,2024-05-15,C-287,Maya,Guardería,200.0,Tarjeta,EMP-06,,0
DD-009757,2024-05-15,C-157,Thor,Corte,360.0,Efectivo,EMP-02,,0
DD-009503,2024-05-15,C-019,Canela,Guardería,230.0,Efectivo,EMP-02,perro agresivo,1
DD-009730,2024-05-15,C-141,Maya,Corte,430.0,Efectivo,EMP-06,,0
DD-009773,2024-05-15,C-164,Gus,Adiestramiento,430.0,Transferencia,EMP-05,pago pendiente,0
DD-009942,2024-05-15,C-246,Luna,Corte,390.0,Efectivo,EMP-07,pago pendiente,0
DD-009506,2024-05-15,C-020,Fifi,Hotel,380.0,Efectivo,EMP-03,traer vacunas,1
DD-009908,2024-05-15,C-231,Fifi,Hotel,450.0,Efectivo,EMP-02,descuento aplicado,0
DD-009717,2024-05-15,C-135,Bella,Hotel,530.0,Tarjeta,EMP-07,alérgico a champú,0
DD-009545,2024-05-15,C-046,Chato,Hotel,360.0,Tarjeta,EMP-05,cliente frecuente,1
DD-010052,2024-05-16,C-298,Ringo,Baño,380.0,Tarjeta,EMP-07,requiere cita previa,0
DD-009586,2024-05-16,C-065,Buddy,Baño,370.0,Efectivo,EMP-07,primera visita,1
DD-009875,2024-05-16,C-214,Gordo,Corte,250.0,Tarjeta,EMP-05,pago pendiente,0
DD-010012,2024-05-16,C-280,Nena,Guardería,200.0,Transferencia,EMP-08,pago pendiente,0
DD-009912,2024-05-16,C-232,Thor,Baño,240.0,Efectivo,EMP-01,perro agresivo,0
DD-009803,2024-05-16,C-179,Nina,Baño,210.0,Efectivo,EMP-06,,0
DD-009571,2024-05-16,C-058,Gordo,Corte,410.0,Efectivo,EMP-04,traer vacunas,1
DD-009776,2024-05-16,C-165,Frida,Guardería,170.0,Tarjeta,EMP-02,pago pendiente,0
DD-009763,2024-05-16,C-159,Sultan,Corte,250.0,Tarjeta,EMP-08,requiere cita previa,0
DD-009789,2024-05-16,C-170,Frida,Baño,380.0,Tarjeta,EMP-05,primera visita,0
DD-009743,2024-05-16,C-148,Lola,Hotel,470.0,Efectivo,EMP-06,cliente frecuente,0
DD-009920,2024-05-16,C-236,Frida,Guardería,190.0,Efectivo,EMP-05,,0
DD-009983,2024-05-16,C-268,Nala,Corte,490.0,Tarjeta,EMP-05,,0
DD-009950,2024-05-16,C-249,Kira,Adiestramiento,440.0,Tarjeta,EMP-06,cliente VIP,0
DD-009683,2024-05-16,C-123,Ringo,Guardería,170.0,Efectivo,EMP-02,perro agresivo,0
DD-009516,2024-05-16,C-028,Princesa,Adiestramiento,620.0,Efectivo,EMP-08,traer vacunas,1
DD-009965,2024-05-16,C-255,Frida,Corte,270.0,Efectivo,EMP-04,perro agresivo,0
DD-009630,2024-05-16,C-087,Sasha,Adiestramiento,510.0,Efectivo,EMP-03,,0
DD-010035,2024-05-16,C-289,Kira,Guardería,250.0,Efectivo,EMP-06,,0
DD-009597,2024-05-16,C-070,Buddy,Baño,390.0,Transferencia,EMP-08,alérgico a champú,1
DD-009733,2024-05-16,C-142,Estrella,Guardería,210.0,Efectivo,EMP-06,propina incluida,0
DD-009610,2024-05-16,C-077,Kira,Baño,370.0,Efectivo,EMP-07,,1
DD-009517,2024-05-16,C-029,Gus,Guardería,160.0,Tarjeta,EMP-01,traer vacunas,1
DD-009891,2024-05-16,C-222,Canela,Guardería,230.0,Transferencia,EMP-02,traer vacunas,0
DD-010053,2024-05-16,C-298,Ringo,Baño,240.0,Tarjeta,EMP-05,requiere cita previa,0
DD-009550,2024-05-16,C-049,Max,Baño,330.0,Efectivo,EMP-08,pago pendiente,1
DD-009524,2024-05-17,C-032,Tito,Baño,260.0,Transferencia,EMP-05,alérgico a champú,1
DD-010047,2024-05-17,C-296,Duke,Hotel,540.0,Tarjeta,EMP-03,requiere cita previa,0
DD-009538,2024-05-17,C-044,Tigrillo,Guardería,200.0,Transferencia,EMP-02,cliente frecuente,1
DD-009599,2024-05-17,C-071,Daisy,Baño,290.0,Tarjeta,EMP-01,,1
DD-009903,2024-05-17,C-229,Bella,Guardería,160.0,Tarjeta,EMP-01,descuento aplicado,0
DD-009659,2024-05-17,C-108,Sasha,Hotel,390.0,Tarjeta,EMP-05,pago pendiente,0
DD-009752,2024-05-17,C-153,Chato,Baño,220.0,Tarjeta,EMP-04,pago pendiente,0
DD-010049,2024-05-17,C-297,Sasha,Guardería,150.0,Efectivo,EMP-03,requiere cita previa,0
DD-009682,2024-05-17,C-122,Pepa,Guardería,210.0,Efectivo,EMP-06,perro agresivo,0
DD-009663,2024-05-17,C-109,Lobo,Baño,330.0,Tarjeta,EMP-08,perro agresivo,0
DD-009501,2024-05-17,C-019,Canela,Guardería,240.0,Efectivo,EMP-02,primera visita,1
DD-009670,2024-05-17,C-112,Princesa,Guardería,220.0,Efectivo,EMP-02,traer vacunas,0
DD-009712,2024-05-17,C-133,Gus,Baño,350.0,Efectivo,EMP-06,,0
DD-009617,2024-05-17,C-079,Charlie,Guardería,220.0,Tarjeta,EMP-08,,1
DD-009747,2024-05-17,C-150,Duke,Baño,290.0,Efectivo,EMP-07,,0
DD-009591,2024-05-17,C-066,Rocky,Guardería,200.0,Efectivo,EMP-06,pago pendiente,1
DD-009531,2024-05-17,C-036,Rex,Hotel,350.0,Efectivo,EMP-01,,1
DD-009519,2024-05-17,C-030,Bear,Guardería,210.0,Efectivo,EMP-07,descuento aplicado,1
DD-009487,2024-05-17,C-014,Nena,Guardería,230.0,Tarjeta,EMP-04,pago pendiente,1
DD-009872,2024-05-17,C-213,Pancho,Guardería,210.0,Efectivo,EMP-01,,0
DD-009808,2024-05-18,C-182,Negro,Corte,340.0,Tarjeta,EMP-08,perro agresivo,0
DD-009860,2024-05-18,C-208,Coco,Baño,280.0,Tarjeta,EMP-04,descuento aplicado,0
DD-009862,2024-05-18,C-209,Manchas,Guardería,150.0,Transferencia,EMP-06,requiere cita previa,0
DD-009900,2024-05-18,C-227,Maya,Corte,480.0,Tarjeta,EMP-06,,0
DD-009552,2024-05-18,C-050,Max,Hotel,430.0,Tarjeta,EMP-04,requiere cita previa,1
DD-009570,2024-05-18,C-058,Gordo,Guardería,200.0,Transferencia,EMP-05,cliente VIP,1
DD-010008,2024-05-18,C-277,Panda,Guardería,200.0,Efectivo,EMP-03,cliente frecuente,0
DD-010004,2024-05-18,C-276,Charlie,Guardería,180.0,Tarjeta,EMP-05,,0
DD-009988,2024-05-18,C-269,Maya,Adiestramiento,780.0,Tarjeta,EMP-03,cliente VIP,0
DD-010037,2024-05-18,C-290,Lola,Hotel,450.0,Tarjeta,EMP-03,,0
DD-009492,2024-05-18,C-015,Panda,Guardería,230.0,Tarjeta,EMP-05,propina incluida,1
DD-009968,2024-05-18,C-259,Paloma,Baño,410.0,Efectivo,EMP-01,primera visita,0
DD-009673,2024-05-18,C-115,Charlie,Guardería,160.0,Tarjeta,EMP-07,descuento aplicado,0
DD-009676,2024-05-18,C-117,Daisy,Corte,410.0,Efectivo,EMP-04,,0
DD-009702,2024-05-18,C-130,Gordo,Guardería,210.0,Tarjeta,EMP-06,pago pendiente,0
DD-009562,2024-05-18,C-055,Bear,Corte,420.0,Tarjeta,EMP-06,,1
DD-009472,2024-05-18,C-007,Tito,Baño,290.0,Transferencia,EMP-03,,1
DD-009919,2024-05-18,C-236,Frida,Guardería,220.0,Efectivo,EMP-01,perro agresivo,0
DD-009478,2024-05-18,C-010,Maya,Hotel,460.0,Efectivo,EMP-05,,1
DD-009782,2024-05-18,C-166,Boby,Guardería,240.0,Tarjeta,EMP-03,perro agresivo,0
DD-009765,2024-05-18,C-160,Boby,Adiestramiento,520.0,Tarjeta,EMP-06,,0
DD-009783,2024-05-18,C-167,Coco,Guardería,220.0,Tarjeta,EMP-01,traer vacunas,0
DD-010087,2024-05-18,C-316,Nina,Guardería,230.0,Efectivo,EMP-04,,0
DD-009582,2024-05-19,C-063,Estrella,Adiestramiento,490.0,Tarjeta,EMP-05,,1
DD-010036,2024-05-19,C-289,Kira,Guardería,160.0,Efectivo,EMP-07,propina incluida,0
DD-009845,2024-05-19,C-200,Paloma,Hotel,470.0,Efectivo,EMP-07,cliente VIP,0
DD-009827,2024-05-19,C-191,Sammy,Guardería,170.0,Transferencia,EMP-04,propina incluida,0
DD-009622,2024-05-19,C-081,Luna,Hotel,560.0,Tarjeta,EMP-08,primera visita,0
DD-009633,2024-05-19,C-088,Simba,Guardería,180.0,Tarjeta,EMP-04,alérgico a champú,0
DD-010046,2024-05-19,C-296,Duke,Baño,410.0,Efectivo,EMP-07,,0
DD-009648,2024-05-19,C-102,Chispa,Corte,290.0,Tarjeta,EMP-08,cliente VIP,0
DD-010019,2024-05-19,C-284,Duke,Guardería,170.0,Tarjeta,EMP-03,cliente VIP,0
DD-009817,2024-05-19,C-186,Frida,Hotel,540.0,Transferencia,EMP-05,,0
DD-009662,2024-05-19,C-109,Lobo,Guardería,170.0,Efectivo,EMP-02,requiere cita previa,0
DD-009926,2024-05-19,C-240,Mia,Guardería,220.0,Tarjeta,EMP-02,pago pendiente,0
DD-009715,2024-05-19,C-134,Luna,Baño,330.0,Tarjeta,EMP-05,,0
DD-009838,2024-05-19,C-195,Rocky,Guardería,220.0,Tarjeta,EMP-06,,0
DD-010018,2024-05-19,C-283,Princesa,Baño,240.0,Efectivo,EMP-05,cliente frecuente,0
DD-009593,2024-05-19,C-067,Bonita,Guardería,150.0,Efectivo,EMP-01,,1
DD-010075,2024-05-20,C-311,Nala,Guardería,160.0,Efectivo,EMP-08,descuento aplicado,0
DD-009479,2024-05-20,C-011,Daisy,Guardería,200.0,Tarjeta,EMP-04,,1
DD-009539,2024-05-20,C-044,Tigrillo,Hotel,470.0,Efectivo,EMP-01,propina incluida,1
DD-009507,2024-05-20,C-020,Fifi,Corte,290.0,Tarjeta,EMP-06,,1
DD-010031,2024-05-20,C-288,Boby,Guardería,180.0,Tarjeta,EMP-02,alérgico a champú,0
DD-010074,2024-05-20,C-311,Nala,Adiestramiento,460.0,Tarjeta,EMP-01,pago pendiente,0
DD-010082,2024-05-20,C-314,Blanca,Guardería,220.0,Efectivo,EMP-07,descuento aplicado,0
DD-009494,2024-05-20,C-017,Canela,Guardería,190.0,Efectivo,EMP-01,cliente VIP,1
DD-010078,2024-05-20,C-312,Bella,Baño,320.0,Efectivo,EMP-03,requiere cita previa,0
DD-009963,2024-05-20,C-254,Fifi,Guardería,200.0,Transferencia,EMP-03,perro agresivo,0
DD-009874,2024-05-20,C-214,Gordo,Guardería,220.0,Efectivo,EMP-07,,0
DD-009800,2024-05-20,C-176,Estrella,Guardería,240.0,Transferencia,EMP-02,propina incluida,0
DD-009613,2024-05-20,C-078,Kira,Baño,270.0,Efectivo,EMP-03,,1
DD-009625,2024-05-20,C-082,Zeus,Baño,200.0,Tarjeta,EMP-06,propina incluida,0
DD-009777,2024-05-20,C-165,Frida,Guardería,220.0,Efectivo,EMP-02,requiere cita previa,0
DD-009982,2024-05-20,C-267,Daisy,Hotel,510.0,Efectivo,EMP-03,cliente VIP,0
DD-009981,2024-05-20,C-267,Daisy,Corte,260.0,Efectivo,EMP-04,,0
DD-009654,2024-05-20,C-106,Charlie,Corte,300.0,Tarjeta,EMP-03,,0
DD-009658,2024-05-20,C-107,Lobo,Baño,440.0,Transferencia,EMP-04,alérgico a champú,0
DD-010029,2024-05-20,C-288,Boby,Guardería,240.0,Efectivo,EMP-03,primera visita,0
DD-009685,2024-05-20,C-123,Ringo,Baño,370.0,Tarjeta,EMP-07,,0
DD-009774,2024-05-20,C-164,Gus,Guardería,220.0,Efectivo,EMP-05,,0
DD-009952,2024-05-20,C-250,Pepa,Guardería,240.0,Efectivo,EMP-07,pago pendiente,0
DD-009916,2024-05-21,C-233,Manchas,Guardería,180.0,Efectivo,EMP-04,pago pendiente,0
DD-010026,2024-05-21,C-287,Maya,Guardería,230.0,Efectivo,EMP-05,,0
DD-010076,2024-05-21,C-311,Nala,Baño,420.0,Efectivo,EMP-04,,0
DD-009882,2024-05-21,C-216,Bonita,Guardería,200.0,Efectivo,EMP-08,perro agresivo,0
DD-009897,2024-05-21,C-225,Simba,Guardería,160.0,Transferencia,EMP-08,,0
DD-010077,2024-05-21,C-312,Bella,Baño,430.0,Tarjeta,EMP-02,perro agresivo,0
DD-009995,2024-05-21,C-272,Boby,Baño,320.0,Efectivo,EMP-01,alérgico a champú,0
DD-009825,2024-05-21,C-189,Zeus,Guardería,240.0,Tarjeta,EMP-03,cliente frecuente,0
DD-009601,2024-05-21,C-073,Max,Guardería,180.0,Tarjeta,EMP-06,descuento aplicado,1
DD-009616,2024-05-21,C-079,Charlie,Guardería,160.0,Efectivo,EMP-07,,1
DD-009794,2024-05-21,C-173,Charlie,Baño,260.0,Tarjeta,EMP-07,perro agresivo,0
DD-009637,2024-05-21,C-093,Thor,Guardería,170.0,Efectivo,EMP-03,primera visita,0
DD-009544,2024-05-21,C-045,Thor,Baño,220.0,Efectivo,EMP-05,cliente VIP,1
DD-009802,2024-05-21,C-179,Nina,Corte,290.0,Efectivo,EMP-01,descuento aplicado,0
DD-009736,2024-05-21,C-144,Rex,Baño,200.0,Tarjeta,EMP-03,primera visita,0
DD-009577,2024-05-21,C-061,Toby,Corte,500.0,Efectivo,EMP-04,,1
